ID,Name,Birthday,His_car_year_production,Cars_color,Name_starts_from_J
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2028,White,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2033,Green,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2027,Yellow,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2034,Orange,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2026,Purple,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2035,Gray,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2025,Brown,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2036,Pink,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2024,Cyan,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2037,Magenta,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2023,Turquoise,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2038,Lime,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2022,Indigo,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2039,Violet,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2021,Beige,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2040,Maroon,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2005,Gray,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2008,Silver,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1965,Red,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1972,Blue,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1985,Green,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1998,Black,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1969,White,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2002,Yellow,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1978,Orange,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1989,Purple,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1995,Brown,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1971,Pink,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1980,Cyan,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2007,Magenta,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1963,Turquoise,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1992,Lime,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2004,Indigo,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1967,Violet,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1990,Beige,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1976,Maroon,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1973,Gray,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1987,Silver,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2001,Red,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1979,Blue,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1997,Green,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1964,Black,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",2009,White,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1975,Yellow,TRUE
27,JOEY TRIBBIANI,"67.07.30, 12:00:00",1982,Orange,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2010,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2011,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2012,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2013,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2014,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2015,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2016,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2017,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2018,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2019,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2020,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2021,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2022,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2023,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2024,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2025,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2026,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2027,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2028,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2029,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2030,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2030,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2031,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2029,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2032,Silver,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2028,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2033,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2027,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2034,Orange,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2026,Purple,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2035,Gray,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2025,Brown,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2036,Pink,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2024,Cyan,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2037,Magenta,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2023,Turquoise,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2038,Lime,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2022,Indigo,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2039,Violet,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2021,Beige,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2040,Maroon,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2005,Gray,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2008,Silver,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1965,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1972,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1985,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1998,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1969,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2002,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1978,Orange,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1989,Purple,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1995,Brown,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1971,Pink,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1980,Cyan,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2007,Magenta,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1963,Turquoise,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1992,Lime,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2004,Indigo,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1967,Violet,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1990,Beige,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1976,Maroon,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1973,Gray,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1987,Silver,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2001,Red,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1979,Blue,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1997,Green,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1964,Black,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",2009,White,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1975,Yellow,TRUE
28,JANICE HOSENSTEIN,"71.04.04, 12:00:00",1982,Orange,TRUE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2010,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2011,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2012,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2013,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2014,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2015,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2016,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2017,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2018,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2019,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2020,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2021,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2022,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2023,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2024,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2025,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2026,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2027,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2028,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2029,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2030,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2030,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2031,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2029,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2032,Silver,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2028,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2033,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2027,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2034,Orange,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2026,Purple,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2035,Gray,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2025,Brown,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2036,Pink,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2024,Cyan,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2037,Magenta,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2023,Turquoise,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2038,Lime,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2022,Indigo,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2039,Violet,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2021,Beige,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2040,Maroon,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2005,Gray,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2008,Silver,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1965,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1972,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1985,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1998,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1969,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2002,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1978,Orange,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1989,Purple,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1995,Brown,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1971,Pink,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1980,Cyan,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2007,Magenta,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1963,Turquoise,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1992,Lime,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2004,Indigo,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1967,Violet,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1990,Beige,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1976,Maroon,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1973,Gray,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1987,Silver,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2001,Red,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1979,Blue,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1997,Green,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1964,Black,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",2009,White,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1975,Yellow,FALSE
29,GUNTHER UNKNOWN,"82.12.01, 12:00:00",1982,Orange,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2010,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2011,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2012,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2013,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2014,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2015,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2016,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2017,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2018,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2019,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2020,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2021,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2022,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2023,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2024,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2025,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2026,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2027,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2028,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2029,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2030,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2030,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2031,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2029,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2032,Silver,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2028,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2033,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2027,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2034,Orange,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2026,Purple,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2035,Gray,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2025,Brown,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2036,Pink,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2024,Cyan,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2037,Magenta,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2023,Turquoise,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2038,Lime,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2022,Indigo,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2039,Violet,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2021,Beige,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2040,Maroon,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2005,Gray,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2008,Silver,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1965,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1972,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1985,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1998,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1969,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2002,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1978,Orange,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1989,Purple,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1995,Brown,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1971,Pink,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1980,Cyan,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2007,Magenta,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1963,Turquoise,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1992,Lime,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2004,Indigo,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1967,Violet,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1990,Beige,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1976,Maroon,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1973,Gray,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1987,Silver,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2001,Red,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1979,Blue,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1997,Green,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1964,Black,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",2009,White,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1975,Yellow,FALSE
30,EMILY WALTHAM,"74.11.14, 12:00:00",1982,Orange,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2010,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2011,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2012,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2013,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2014,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2015,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2016,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2017,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2018,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2019,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2020,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2021,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2022,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2023,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2024,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2025,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2026,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2027,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2028,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2029,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2030,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2030,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2031,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2029,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2032,Silver,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2028,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2033,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2027,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2034,Orange,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2026,Purple,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2035,Gray,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2025,Brown,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2036,Pink,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2024,Cyan,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2037,Magenta,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2023,Turquoise,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2038,Lime,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2022,Indigo,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2039,Violet,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2021,Beige,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2040,Maroon,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2005,Gray,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2008,Silver,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1965,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1972,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1985,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1998,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1969,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2002,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1978,Orange,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1989,Purple,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1995,Brown,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1971,Pink,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1980,Cyan,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2007,Magenta,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1963,Turquoise,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1992,Lime,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2004,Indigo,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1967,Violet,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1990,Beige,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1976,Maroon,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1973,Gray,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1987,Silver,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2001,Red,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1979,Blue,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1997,Green,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1964,Black,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",2009,White,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1975,Yellow,FALSE
31,RICHARD BURKE,"48.06.03, 12:00:00",1982,Orange,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2010,Red,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2011,Green,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2012,Black,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2013,White,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2014,Yellow,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2015,Blue,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2016,Red,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2017,Green,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2018,Black,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2019,White,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2020,Yellow,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2021,Blue,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2022,Red,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2023,Green,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2024,Black,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2025,White,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2026,Yellow,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2027,Blue,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2028,Red,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2029,Green,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2030,Black,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2030,Black,FALSE
32,ESTELLE LEONARD,"38.09.22, 12:00:00",2031,Red,FALSE
